"","profile_id","app_id","begin_date","end_date","amount","product","status","lodging_cnt","repayment_ratio","bad","can_be_bad","loan_num"
"3198",147979,155018,2018-12-20,2019-01-13,700,"START","CLOSED",0,1.468,FALSE,TRUE,4
"3199",217750,155000,2018-12-20,2018-12-26,2000,"START","CLOSED",0,1.108,FALSE,TRUE,1
"3200",11593,154122,2018-12-20,2019-01-02,1700,"START","CLOSED",0,1.234,FALSE,TRUE,3
"3201",215702,153658,2018-12-20,2019-01-17,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3202",122147,154398,2018-12-20,2019-01-14,2000,"START","CLOSED",0,1.53988,FALSE,TRUE,3
"3203",178820,155113,2018-12-20,2019-01-17,2000,"START","CLOSED",0,1.8745,FALSE,TRUE,2
"3204",125087,154864,2018-12-20,2019-01-17,1000,"START","CLOSED",0,1.54,FALSE,TRUE,2
"3205",135272,154843,2018-12-20,2019-01-09,600,"START","CLOSED",0,1.27,FALSE,TRUE,3
"3206",199173,154176,2018-12-20,2019-01-17,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"3207",184122,153869,2018-12-20,2019-01-17,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"3208",105469,154118,2018-12-20,2019-01-17,2000,"START","OVERDUE",0,0,TRUE,TRUE,3
"3209",217907,155085,2018-12-20,2019-01-17,2000,"START","CLOSED",0,1.108,FALSE,TRUE,1
"3210",216946,154534,2018-12-20,2019-01-05,1600,"START","OVERDUE",0,0,TRUE,TRUE,1
"3211",216957,154368,2018-12-20,2019-01-17,2000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"3212",133708,156389,2018-12-21,2019-01-18,2000,"START","CLOSED",0,1.49049,FALSE,TRUE,3
"3213",220574,156881,2018-12-21,2019-01-18,1900,"START","OVERDUE",0,0,TRUE,TRUE,1
"3214",219513,156158,2018-12-21,2018-12-28,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3215",47891,155766,2018-12-21,2019-01-16,2000,"START","CLOSED",0,1.468,FALSE,TRUE,7
"3216",132637,156497,2018-12-21,2019-01-18,2000,"START","CLOSED",0,3.03782,FALSE,TRUE,1
"3217",97325,155944,2018-12-21,2019-01-07,2000,"START","CLOSED",0,1.51069,FALSE,TRUE,4
"3218",181668,155673,2018-12-21,2019-01-11,1200,"START","OVERDUE",0,0,TRUE,TRUE,2
"3219",160029,155404,2018-12-21,2018-12-30,1400,"START","CLOSED",0,1.26442857142857,FALSE,TRUE,1
"3220",220674,156968,2018-12-21,2019-01-18,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3221",102957,155667,2018-12-21,2019-01-18,2000,"START","CLOSED",0,1.55422,FALSE,TRUE,1
"3222",219362,156048,2018-12-21,2019-01-18,2000,"START","CLOSED",0,1.486,FALSE,TRUE,1
"3223",191345,156053,2018-12-21,2019-01-18,2000,"START","CLOSED",0,1.432,FALSE,TRUE,2
"3224",188099,155822,2018-12-21,2019-01-11,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"3225",119714,155828,2018-12-21,2019-01-05,2000,"START","CLOSED",0,2.89411,FALSE,TRUE,2
"3226",218057,155202,2018-12-21,2019-01-18,2000,"START","OVERDUE",0,0.504,NA,TRUE,1
"3227",220472,156804,2018-12-21,2018-12-27,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3228",220660,156951,2018-12-21,2019-01-18,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3229",58698,156044,2018-12-21,2019-01-18,800,"START","OVERDUE",0,0,TRUE,TRUE,4
"3230",220044,156545,2018-12-21,2019-01-05,2000,"START","CLOSED",0,2.89411,FALSE,TRUE,1
"3231",55825,156112,2018-12-21,2019-01-18,2000,"START","CLOSED",0,1.504,FALSE,TRUE,3
"3232",219820,156395,2018-12-21,2019-01-10,2000,"START","CLOSED",0,1.378,FALSE,TRUE,1
"3233",220207,156664,2018-12-21,2019-01-18,2000,"START","CLOSED",0,1.234,FALSE,TRUE,1
"3234",220134,156628,2018-12-21,2019-01-18,2000,"START","CLOSED",0,1.73755,FALSE,TRUE,1
"3235",217501,154818,2018-12-21,2019-01-18,1100,"START","CLOSED",0,1.144,FALSE,TRUE,1
"3236",220982,157167,2018-12-22,2019-01-17,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3237",221800,157637,2018-12-22,2019-01-19,2000,"START","CLOSED",0,1.522,FALSE,TRUE,1
"3238",220861,157505,2018-12-22,2019-01-19,2000,"START","CLOSED",0,1.468,FALSE,TRUE,1
"3239",127386,157859,2018-12-22,2019-01-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3240",221417,157489,2018-12-22,2019-01-15,1000,"START","CLOSED",0,1.396,FALSE,TRUE,1
"3241",221866,157751,2018-12-22,2019-01-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3242",222812,158413,2018-12-22,2018-12-28,1000,"START","CLOSED",0,1.108,FALSE,TRUE,1
"3243",171532,157546,2018-12-22,2019-01-19,2000,"START","OVERDUE",0,1.425,FALSE,TRUE,2
"3244",146360,157351,2018-12-22,2019-01-12,2000,"START","OVERDUE",0,0,TRUE,TRUE,4
"3245",179876,157599,2018-12-22,2019-01-01,1100,"START","CLOSED",0,2.50001818181818,FALSE,TRUE,1
"3246",120853,158112,2018-12-22,2019-01-19,2000,"START","CLOSED",0,1.288,FALSE,TRUE,3
"3247",134483,157148,2018-12-22,2019-01-18,2000,"START","CLOSED",0,1.54558,FALSE,TRUE,2
"3248",164340,157623,2018-12-22,2019-01-13,2000,"START","CLOSED",0,1.126,FALSE,TRUE,2
"3249",222905,158502,2018-12-22,2018-12-29,300,"START","OVERDUE",0,0,TRUE,TRUE,1
"3250",222016,157824,2018-12-22,2019-01-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3251",221067,157239,2018-12-22,2019-01-06,1600,"START","CLOSED",0,1.65225,FALSE,TRUE,1
"3252",220897,157091,2018-12-22,2019-01-19,2000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"3253",222848,158570,2018-12-22,2019-01-19,1600,"START","CLOSED",0,1.71463125,FALSE,TRUE,1
"3254",203851,157281,2018-12-22,2019-01-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"3255",221914,157774,2018-12-22,2019-01-19,2000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"3256",105997,157744,2018-12-22,2018-12-29,2000,"START","CLOSED",0,1.108,FALSE,TRUE,2
"3257",221178,157630,2018-12-22,2019-01-19,2000,"START","CLOSED",0,1.486,FALSE,TRUE,1
"3258",146597,157948,2018-12-22,2019-01-19,500,"START","CLOSED",0,1.36,FALSE,TRUE,2
"3259",204858,158462,2018-12-22,2019-01-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"3260",136077,157704,2018-12-22,2019-01-18,1500,"START","OVERDUE",0,0.5,NA,TRUE,1
"3261",143777,160029,2018-12-23,2019-01-05,1700,"START","CLOSED",0,1.56278235294118,FALSE,TRUE,1
"3262",223033,158641,2018-12-23,2019-01-07,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"3263",224452,159535,2018-12-23,2019-01-16,1500,"START","CLOSED",0,1.93136,FALSE,TRUE,1
"3264",135359,159279,2018-12-23,2018-12-30,1500,"START","CLOSED",0,1.09,FALSE,TRUE,5
"3265",225028,160008,2018-12-23,2018-12-28,1000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3266",218639,155545,2018-12-23,2019-01-20,1500,"START","CLOSED",0,1.54,FALSE,TRUE,1
"3267",224959,159987,2018-12-23,2019-01-20,2000,"START","CLOSED",0,1.468,FALSE,TRUE,1
"3268",111371,160131,2018-12-23,2018-12-30,2000,"START","CLOSED",0,1.45,FALSE,TRUE,3
"3269",222437,159735,2018-12-23,2019-01-09,2000,"START","OVERDUE",0,0.08535,TRUE,TRUE,1
"3270",148323,158833,2018-12-23,2019-01-20,1900,"START","OVERDUE",0,0,TRUE,TRUE,2
"3271",121963,159168,2018-12-23,2019-01-13,2000,"START","CLOSED",0,2.9544,FALSE,TRUE,1
"3272",223311,159453,2018-12-23,2019-01-19,2000,"START","CLOSED",0,1.432,FALSE,TRUE,1
"3273",220708,159284,2018-12-23,2019-01-08,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"3274",224551,159627,2018-12-23,2019-01-20,1600,"START","CLOSED",0,1.95249375,FALSE,TRUE,1
"3275",211079,159363,2018-12-23,2019-01-13,2000,"START","CLOSED",0,1.45725,FALSE,TRUE,1
"3276",175982,159579,2018-12-23,2018-12-30,1000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3277",30691,160094,2018-12-23,2019-01-20,2000,"START","OVERDUE",0,0.715,NA,TRUE,2
"3278",216018,159374,2018-12-23,2019-01-18,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"3279",224548,159623,2018-12-23,2019-01-02,2000,"START","CLOSED",0,1.198,FALSE,TRUE,1
"3280",224156,159350,2018-12-23,2019-01-12,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3281",50436,160869,2018-12-24,2019-01-21,2000,"START","CLOSED",0,1.558,FALSE,TRUE,1
"3282",225545,160675,2018-12-24,2019-01-08,2000,"START","CLOSED",0,1.306,FALSE,TRUE,1
"3283",144248,160876,2018-12-24,2019-01-12,500,"START","OVERDUE",0,0,TRUE,TRUE,2
"3284",227410,161786,2018-12-24,2019-01-21,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3285",226766,161289,2018-12-24,2019-01-12,2000,"START","CLOSED",0,1.42107,FALSE,TRUE,1
"3286",1327,160515,2018-12-24,2019-01-07,900,"START","CLOSED",0,2.871,FALSE,TRUE,3
"3287",226419,160957,2018-12-24,2019-01-21,2000,"START","CLOSED",0,1.558,FALSE,TRUE,1
"3288",226662,161178,2018-12-24,2019-01-21,2000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"3289",226728,161224,2018-12-24,2019-01-19,1000,"START","CLOSED",0,1.45,FALSE,TRUE,1
"3290",110002,160323,2018-12-24,2019-01-18,1200,"START","CLOSED",0,1.198,FALSE,TRUE,4
"3291",90429,160939,2018-12-24,2019-01-13,1000,"START","CLOSED",0,1.342,FALSE,TRUE,1
"3292",14279,160837,2018-12-24,2019-01-21,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3293",226655,161161,2018-12-24,2019-01-02,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3294",226920,161396,2018-12-24,2019-01-07,2000,"START","CLOSED",0,1.767145,FALSE,TRUE,1
"3295",226290,160893,2018-12-24,2019-01-14,2000,"START","CLOSED",0,1.63846,FALSE,TRUE,1
"3296",227204,161610,2018-12-24,2019-01-21,2000,"START","CLOSED",0,1.58288,FALSE,TRUE,1
"3297",225588,160465,2018-12-24,2019-01-09,2000,"START","CLOSED",0,1.288,FALSE,TRUE,1
"3298",226069,160759,2018-12-24,2019-01-21,1000,"START","CLOSED",0,1.90146,FALSE,TRUE,1
"3299",228635,162622,2018-12-25,2019-01-18,2000,"START","CLOSED",0,1.60019,FALSE,TRUE,1
"3300",227803,162073,2018-12-25,2019-01-22,2000,"START","CLOSED",0,1.51757,FALSE,TRUE,1
"3301",227607,161924,2018-12-25,2019-01-08,1100,"START","OVERDUE",0,0,TRUE,TRUE,1
"3302",183389,162867,2018-12-25,2018-12-30,500,"START","CLOSED",0,1.09,FALSE,TRUE,2
"3303",227833,162079,2018-12-25,2019-01-22,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3304",227458,162000,2018-12-25,2019-01-22,2000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"3305",159330,163244,2018-12-25,2019-01-09,600,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3306",228908,163231,2018-12-25,2019-01-22,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3307",84791,162902,2018-12-25,2019-01-14,300,"START","CLOSED",0,1.414,FALSE,TRUE,3
"3308",167992,120204,2018-12-25,2019-01-22,2000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"3309",213217,162084,2018-12-25,2019-01-09,2000,"START","CLOSED",0,1.288,FALSE,TRUE,1
"3310",46110,163212,2018-12-25,2019-01-22,800,"START","CLOSED",0,1.74105,FALSE,TRUE,4
"3311",229186,163043,2018-12-25,2019-01-06,2000,"START","CLOSED",0,1.33981,FALSE,TRUE,1
"3312",228392,162482,2018-12-25,2019-01-04,600,"START","CLOSED",0,1.18,FALSE,TRUE,1
"3313",31494,162859,2018-12-25,2019-01-08,1500,"START","CLOSED",0,1.22023333333333,FALSE,TRUE,7
"3314",232,162647,2018-12-25,2018-12-31,600,"START","CLOSED",0,1.09,FALSE,TRUE,9
"3315",228644,162697,2018-12-25,2019-01-09,1500,"START","CLOSED",0,1.51621333333333,FALSE,TRUE,1
"3316",35268,159355,2018-12-25,2019-01-08,1500,"START","CLOSED",0,1.80759333333333,FALSE,TRUE,6
"3317",149267,162385,2018-12-25,2019-01-22,2000,"START","CLOSED",0,1.92851,FALSE,TRUE,2
"3318",150193,162535,2018-12-25,2019-01-22,2000,"START","CLOSED",0,1.95565,FALSE,TRUE,2
"3319",227604,161906,2018-12-25,2019-01-04,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3320",229562,163345,2018-12-25,2019-01-08,1300,"START","CLOSED",0,1.252,FALSE,TRUE,1
"3321",229249,163120,2018-12-25,2019-01-19,1600,"START","CLOSED",0,1.504,FALSE,TRUE,1
"3322",228205,162313,2018-12-25,2019-01-22,2000,"START","CLOSED",0,2.46853,FALSE,TRUE,1
"3323",201302,163464,2018-12-25,2018-12-30,1000,"START","CLOSED",0,1.58635,FALSE,TRUE,1
"3324",229527,163314,2018-12-26,2019-01-20,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3325",144055,165297,2018-12-26,2019-01-02,800,"START","CLOSED",0,1.2039875,FALSE,TRUE,3
"3326",231169,164441,2018-12-26,2019-01-07,2000,"START","CLOSED",0,1.234,FALSE,TRUE,1
"3327",230095,163699,2018-12-26,2019-01-23,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3328",232141,165014,2018-12-26,2019-01-23,2000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"3329",142035,102601,2018-12-26,2019-01-23,2000,"START","CLOSED",0,1.144,FALSE,TRUE,1
"3330",231293,164479,2018-12-26,2019-01-15,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3331",232081,164961,2018-12-26,2019-01-20,1900,"START","OVERDUE",0,1.84210526315789,FALSE,TRUE,1
"3332",15530,164773,2018-12-26,2019-01-11,1200,"START","CLOSED",0,1.56844166666667,FALSE,TRUE,5
"3333",165157,165269,2018-12-26,2019-01-23,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3334",230532,163919,2018-12-26,2019-01-23,2000,"START","CLOSED",0,1.90146,FALSE,TRUE,1
"3335",230277,163824,2018-12-26,2019-01-17,2000,"START","CLOSED",0,1.252,FALSE,TRUE,1
"3336",231987,164892,2018-12-26,2019-01-05,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3337",152617,164906,2018-12-26,2019-01-21,2000,"START","OVERDUE",0,0.42534,NA,TRUE,2
"3338",231404,164603,2018-12-26,2019-01-15,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3339",156418,164332,2018-12-26,2019-01-23,2000,"START","CLOSED",0,1.504,FALSE,TRUE,2
"3340",228792,163788,2018-12-26,2019-01-23,1000,"START","CLOSED",0,1.974,FALSE,TRUE,1
"3341",230717,164105,2018-12-26,2019-01-23,2000,"START","CLOSED",0,1.70985,FALSE,TRUE,1
"3342",218229,163955,2018-12-26,2019-01-14,2000,"START","CLOSED",0,1.252,FALSE,TRUE,1
"3343",232922,165573,2018-12-27,2019-01-24,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3344",225553,165445,2018-12-27,2018-12-29,500,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3345",232848,165534,2018-12-27,2019-01-24,2000,"START","CLOSED",0,1.252,FALSE,TRUE,1
"3346",233798,166061,2018-12-27,2019-01-22,1100,"START","CLOSED",0,2.56636363636364,FALSE,TRUE,1
"3347",234135,166260,2018-12-27,2019-01-16,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3348",234500,166832,2018-12-27,2019-01-23,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3349",234616,166637,2018-12-27,2019-01-24,1700,"START","OVERDUE",0,0,TRUE,TRUE,1
"3350",190240,166941,2018-12-27,2019-01-08,1000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"3351",234843,166876,2018-12-27,2019-01-24,1000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"3352",233783,166084,2018-12-27,2019-01-24,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3353",232854,165521,2018-12-27,2019-01-24,2000,"START","CLOSED",0,1.95376,FALSE,TRUE,1
"3354",157616,166226,2018-12-27,2019-01-16,1500,"START","CLOSED",0,1.80087333333333,FALSE,TRUE,2
"3355",115598,166206,2018-12-27,2019-01-19,2000,"START","CLOSED",0,1.252,FALSE,TRUE,1
"3356",230439,166031,2018-12-27,2019-01-24,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3357",235197,167014,2018-12-27,2019-01-15,2000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"3358",230867,165987,2018-12-27,2019-01-24,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3359",234755,166732,2018-12-27,2019-01-18,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3360",181114,166987,2018-12-27,2019-01-24,2000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"3361",235136,166977,2018-12-27,2019-01-24,2000,"START","CLOSED",0,1.58388,FALSE,TRUE,1
"3362",121887,166803,2018-12-27,2019-01-08,2000,"START","CLOSED",0,1.31897,FALSE,TRUE,2
"3363",142690,166579,2018-12-27,2019-01-20,1000,"START","CLOSED",0,1.468,FALSE,TRUE,2
"3364",79023,168185,2018-12-28,2019-01-17,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3365",81545,168371,2018-12-28,2019-01-25,2000,"START_11","CLOSED",0,2.45,FALSE,TRUE,4
"3366",236830,167873,2018-12-28,2019-01-25,2000,"START_11","CLOSED",0,1.575945,FALSE,TRUE,1
"3367",176767,167332,2018-12-28,2019-01-25,2000,"START","CLOSED",0,2.602,FALSE,TRUE,2
"3368",33178,168119,2018-12-28,2019-01-15,1000,"START_11","CLOSED",0,1.342,FALSE,TRUE,4
"3369",208140,167859,2018-12-28,2019-01-04,800,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3370",237615,168278,2018-12-28,2019-01-24,1900,"START_11","CLOSED",0,1.486,FALSE,TRUE,1
"3371",236810,167853,2018-12-28,2019-01-07,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3372",236799,167826,2018-12-28,2019-01-25,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3373",236852,167934,2018-12-28,2019-01-25,2000,"START_11","CLOSED",0,1.504,FALSE,TRUE,1
"3374",237872,168445,2018-12-28,2019-01-24,1800,"START_11","CLOSED",0,1.126,FALSE,TRUE,1
"3375",235486,167185,2018-12-28,2019-01-11,1500,"START","CLOSED",0,1.234,FALSE,TRUE,1
"3376",176682,167403,2018-12-28,2019-01-25,2000,"START","CLOSED",0,3.1948,FALSE,TRUE,1
"3377",237271,168124,2018-12-28,2019-01-09,1000,"START_11","CLOSED",0,1,FALSE,TRUE,1
"3378",235927,167306,2018-12-28,2019-01-25,2000,"START","CLOSED",0,1.468,FALSE,TRUE,1
"3379",237367,168201,2018-12-28,2019-01-25,1000,"START_11","CLOSED",0,1.504,FALSE,TRUE,1
"3380",236967,168050,2018-12-28,2019-01-15,1500,"START_11","CLOSED",0,1.126,FALSE,TRUE,1
"3381",158514,167699,2018-12-28,2019-01-11,2000,"START_11","CLOSED",0,1.50548,FALSE,TRUE,1
"3382",369,167705,2018-12-28,2018-12-29,300,"START_11","CLOSED",0,1.018,FALSE,TRUE,8
"3383",235507,167980,2018-12-28,2019-01-23,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"3384",236721,167796,2018-12-28,2019-01-25,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3385",161359,168223,2018-12-28,2019-01-25,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"3386",223120,167669,2018-12-28,2019-01-01,300,"START_11","CLOSED",0,2.63976666666667,FALSE,TRUE,1
"3387",47226,168513,2018-12-28,2019-01-17,2000,"START_11","CLOSED",0,1.51518,FALSE,TRUE,2
"3388",75128,167927,2018-12-28,2019-01-25,1500,"START_11","CLOSED",0,1.98290666666667,FALSE,TRUE,5
"3389",214809,168001,2018-12-28,2019-01-25,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3390",236017,167410,2018-12-28,2019-01-25,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3391",137530,167832,2018-12-28,2019-01-23,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3392",237205,168160,2018-12-28,2019-01-22,1100,"START_11","CLOSED",0,1.85927272727273,FALSE,TRUE,1
"3393",235938,167339,2018-12-28,2019-01-25,2000,"START","CLOSED",0,1.396,FALSE,TRUE,1
"3394",236221,167515,2018-12-28,2019-01-25,2000,"START","CLOSED",0,1.522,FALSE,TRUE,1
"3395",194370,167802,2018-12-28,2019-01-22,2000,"START_11","CLOSED",0,1.45,FALSE,TRUE,2
"3396",236850,167886,2018-12-28,2019-01-16,1000,"START_11","CLOSED",0,1,FALSE,TRUE,1
"3397",132563,167708,2018-12-28,2019-01-23,1600,"START_11","CLOSED",0,1.126,FALSE,TRUE,1
"3398",237025,168023,2018-12-28,2019-01-25,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3399",236590,167725,2018-12-28,2019-01-25,2000,"START_11","OVERDUE",0,0.25,NA,TRUE,1
"3400",218261,167789,2018-12-28,2019-01-03,1400,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3401",235136,168033,2018-12-28,2019-01-25,2000,"START_11","CLOSED",0,1.558,FALSE,TRUE,2
"3402",237106,168043,2018-12-28,2019-01-08,1400,"START_11","OVERDUE",0,0.328571428571429,NA,TRUE,1
"3403",237028,168013,2018-12-28,2019-01-04,700,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3404",161087,167955,2018-12-28,2019-01-25,1200,"START_11","CLOSED",0,1.072,FALSE,TRUE,2
"3405",237774,168362,2018-12-28,2019-01-25,2000,"START_11","CLOSED",0,1.60451,FALSE,TRUE,1
"3406",235790,167237,2018-12-28,2019-01-25,2000,"START","CLOSED",0,1.63456,FALSE,TRUE,1
"3407",236476,167684,2018-12-28,2019-01-17,2000,"START_11","CLOSED",0,1.378,FALSE,TRUE,1
"3408",219513,167346,2018-12-28,2019-01-05,2000,"START","CLOSED",0,1.22136,FALSE,TRUE,2
"3409",139061,167819,2018-12-28,2019-01-16,500,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"3410",234535,167380,2018-12-28,2019-01-19,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"3411",237002,167973,2018-12-28,2018-12-29,300,"START_11","CLOSED",0,1.018,FALSE,TRUE,1
"3412",237360,168170,2018-12-28,2019-01-17,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3413",7648,168190,2018-12-28,2018-12-31,700,"START_11","CLOSED",0,1.054,FALSE,TRUE,4
"3414",84470,168101,2018-12-28,2019-01-10,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,4
"3415",95675,168058,2018-12-28,2019-01-25,2000,"START_11","CLOSED",0,2,FALSE,TRUE,1
"3416",236844,167881,2018-12-28,2019-01-12,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3417",168182,167866,2018-12-28,2018-12-29,300,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3418",149366,167674,2018-12-28,2019-01-18,600,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3419",227712,167987,2018-12-28,2019-01-04,800,"START_11","OVERDUE",0,0.00125,TRUE,TRUE,1
"3420",110736,167967,2018-12-28,2019-01-17,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3421",240581,170062,2018-12-29,2019-01-23,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3422",220472,169851,2018-12-29,2019-01-14,2000,"START_11","CLOSED",0,1.342,FALSE,TRUE,2
"3423",105626,169400,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,1.60445,FALSE,TRUE,3
"3424",240620,169926,2018-12-29,2019-01-08,1500,"START_11","CLOSED",0,1.33158666666667,FALSE,TRUE,1
"3425",19492,169652,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,1.54,FALSE,TRUE,3
"3426",61069,169200,2018-12-29,2019-01-24,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3427",108604,168963,2018-12-29,2019-01-13,2000,"START_11","CLOSED",0,1.252,FALSE,TRUE,5
"3428",75325,169438,2018-12-29,2019-01-12,2000,"START_11","CLOSED",0,1.234,FALSE,TRUE,4
"3429",238765,168981,2018-12-29,2019-01-26,2000,"START_11","OVERDUE",0,0.5,NA,TRUE,1
"3430",2407,169146,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,1.522,FALSE,TRUE,5
"3431",177929,169678,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,2.40213,FALSE,TRUE,2
"3432",241113,170282,2018-12-29,2019-01-22,2000,"START_11","CLOSED",0,1.252,FALSE,TRUE,1
"3433",183389,169258,2018-12-29,2019-01-03,1000,"START_11","OVERDUE",0,0.45,NA,TRUE,3
"3434",177635,169657,2018-12-29,2019-01-09,2000,"START_11","CLOSED",0,1.198,FALSE,TRUE,3
"3435",164252,169984,2018-12-29,2019-01-26,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3436",239499,170196,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,2,FALSE,TRUE,1
"3437",212391,169501,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,1.60985,FALSE,TRUE,2
"3438",240698,169962,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"3439",37837,168296,2018-12-29,2019-01-24,2000,"START_11","CLOSED",0,1.432,FALSE,TRUE,1
"3440",193557,168811,2018-12-29,2019-01-12,900,"START_11","CLOSED",0,1,FALSE,TRUE,1
"3441",238347,168695,2018-12-29,2019-01-26,1500,"START_11","CLOSED",0,1.558,FALSE,TRUE,1
"3442",226655,169575,2018-12-29,2019-01-09,2000,"START_11","CLOSED",0,2.78087,FALSE,TRUE,2
"3443",179249,169127,2018-12-29,2019-01-26,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3444",196258,168589,2018-12-29,2019-01-25,2000,"START_11","CLOSED",0,3.16699,FALSE,TRUE,2
"3445",29381,168602,2018-12-29,2019-01-16,1000,"START_11","CLOSED",0,1.36,FALSE,TRUE,1
"3446",101515,169115,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,3.177,FALSE,TRUE,4
"3447",88287,169428,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,1.54,FALSE,TRUE,4
"3448",217907,169171,2018-12-29,2019-01-26,2000,"START_11","CLOSED",0,1.558,FALSE,TRUE,2
"3449",220982,170441,2018-12-30,2019-01-27,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"3450",243161,171763,2018-12-30,2019-01-27,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"3451",56174,172028,2018-12-30,2019-01-27,2000,"START_11","CLOSED",0,1.288,FALSE,TRUE,4
"3452",243200,171792,2018-12-30,2019-01-27,600,"START_11","OVERDUE",0,0,TRUE,TRUE,1
