status,product,credit_term,credit_amount,know_source,loan_purpose,passport_type,social_status,education,faculty,birthday,gender,family_status,children16,liv_equal,emp_type,income,income_period,income_next,exp_loans,cp_relation,app_rank,mphone_code,cp_phone_code,income_status,filling_time
0.0,0.0,0.35714285714285715,0.35,0.375,0.3333333333333333,1.0,0.75,0.4,0.2,0.3811933007676204,1.0,0.25,0.0,0.0,0.8,0.035,1.0,2.600922643084968e-05,0.05,0.0,0.043478260869565216,0.6363636363636364,0.7373737373737373,0.6666666666666666,0.030101768783179172
0.0,1.0,1.0,0.5,0.5,0.4444444444444444,1.0,0.75,0.8,0.7,0.6609385903698534,0.0,0.25,0.0,1.0,0.8,0.02666666666666667,0.75,6.844533271276231e-06,0.016666666666666666,0.0,0.043478260869565216,0.6666666666666666,0.98989898989899,0.6666666666666666,0.02205763034054292
0.0,0.0,1.0,0.5,0.5,0.3333333333333333,1.0,0.75,0.8,0.8,0.4511950453593859,1.0,1.0,0.0,1.0,0.8,0.06,0.75,6.844533271276231e-06,0.016666666666666666,1.0,0.043478260869565216,0.6767676767676768,0.5050505050505051,0.6666666666666666,0.01771101374689941
0.0,1.0,0.5357142857142857,0.375,0.625,0.7777777777777778,1.0,0.75,0.4,0.2,0.47527041172365664,1.0,1.0,0.0,1.0,0.2,0.02666666666666667,0.75,6.844533271276231e-06,0.05,0.125,0.043478260869565216,0.9595959595959596,0.6666666666666666,0.6666666666666666,0.48315830957182926
1.0,1.0,0.21428571428571427,0.125,0.25,0.1111111111111111,1.0,0.75,0.8,0.6,0.5281315422191207,1.0,0.25,0.0,1.0,0.8,0.055,0.75,5.475626617020985e-06,0.008333333333333333,0.5,0.08695652173913043,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.5158332753784454
0.0,0.0,1.0,0.8,0.5,0.4444444444444444,1.0,0.75,0.8,0.8,0.5582257501744592,0.0,0.75,0.0,1.0,0.8,0.041,0.75,6.844533271276231e-06,0.018333333333333333,0.0,0.043478260869565216,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.07495885202958016
0.0,0.0,1.0,0.5,0.5,0.7777777777777778,1.0,1.0,0.8,0.4,0.39270760642009767,1.0,1.0,0.0,1.0,0.2,0.18333333333333332,0.75,8.213439925531478e-06,0.025,0.875,0.043478260869565216,0.6666666666666666,0.9595959595959596,0.6666666666666666,0.12175162853235041
0.0,0.0,0.35714285714285715,0.25,0.375,0.8888888888888888,0.0,0.75,0.2,0.1,0.37011514305652476,1.0,0.25,0.0,0.0,0.2,0.03666666666666667,0.75,2.7378133085104926e-06,0.01,0.375,0.043478260869565216,0.6868686868686869,1.0,0.6666666666666666,0.043338665183021534
1.0,0.0,1.0,0.75,0.625,0.8888888888888888,0.0,0.75,0.8,0.3,0.4909281228192603,0.0,0.75,0.1,1.0,0.8,0.08333333333333333,0.75,3.83293863191469e-05,0.06666666666666667,0.875,0.08695652173913043,1.0,1.0,0.6666666666666666,0.012216890372534019
1.0,1.0,0.8214285714285714,0.5,0.375,0.4444444444444444,1.0,0.75,0.4,0.2,0.40369853454291693,0.0,0.25,0.0,1.0,0.6,0.03333333333333333,0.75,2.7378133085104926e-06,0.0,0.625,0.043478260869565216,0.9393939393939394,0.9393939393939394,0.3333333333333333,0.014674177620140482
0.0,0.0,0.5357142857142857,1.0,0.5,0.8888888888888888,1.0,0.75,0.4,0.2,0.38948011165387303,1.0,1.0,0.0,1.0,0.8,0.043333333333333335,1.0,1.095125323404197e-05,0.05,0.5,0.08695652173913043,0.98989898989899,0.6868686868686869,0.6666666666666666,0.011938706910540836
0.0,1.0,0.25,0.225,0.375,0.1111111111111111,0.0,0.25,0.4,0.2,0.31659979064898813,0.0,1.0,0.0,1.0,0.8,0.018,0.75,1.6426879851062957e-05,0.0025,0.5,0.043478260869565216,0.5050505050505051,0.9595959595959596,0.6666666666666666,0.016146231773187747
0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.25,0.4,0.7,0.5100314026517795,0.0,0.75,0.1,0.0,0.6,0.02666666666666667,1.0,4.243610628191264e-05,0.016666666666666666,0.625,0.08695652173913043,0.6363636363636364,0.6363636363636364,0.3333333333333333,0.01095347381598164
0.0,0.0,0.35714285714285715,0.5,0.625,0.6666666666666666,1.0,0.75,0.6,0.8,0.3603018143754361,1.0,1.0,0.0,1.0,0.2,0.045,0.5,4.106719962765739e-06,0.0,0.5,0.043478260869565216,1.0,0.5050505050505051,0.6666666666666666,0.05808238866866031
1.0,0.0,0.35714285714285715,0.85,0.25,0.4444444444444444,1.0,0.75,0.8,0.6,0.40801639916259597,1.0,1.0,0.0,1.0,0.2,0.043333333333333335,1.0,1.2320159888297217e-05,0.03333333333333333,1.0,0.043478260869565216,0.9595959595959596,0.5050505050505051,0.6666666666666666,0.025616060458539074
1.0,0.0,0.25,0.175,0.625,0.8888888888888888,1.0,0.75,0.4,0.7,0.3329553384508025,1.0,0.75,0.0,1.0,0.6,0.02666666666666667,1.0,1.5057973196807709e-05,0.016666666666666666,1.0,0.043478260869565216,0.9797979797979798,0.9393939393939394,0.3333333333333333,0.017861696455479054
0.0,0.0,0.8214285714285714,0.3,0.25,0.4444444444444444,1.0,0.75,0.4,0.6,0.3816294487090021,1.0,1.0,0.0,1.0,0.8,0.021666666666666667,0.75,6.844533271276231e-06,0.0,0.375,0.043478260869565216,0.98989898989899,0.98989898989899,0.6666666666666666,0.4412105616987736
0.0,1.0,0.42857142857142855,0.25,0.625,0.3333333333333333,1.0,0.75,0.4,0.4,0.3450366364270761,1.0,1.0,0.0,0.0,0.8,0.041666666666666664,1.0,1.3689066542552463e-05,0.041666666666666664,0.5,0.043478260869565216,0.6868686868686869,0.9797979797979798,0.6666666666666666,0.06407492407909683
1.0,0.0,1.0,0.75,0.375,0.5555555555555556,1.0,0.75,0.6,0.8,0.3896109560362875,1.0,1.0,0.0,0.0,0.2,0.06666666666666667,0.75,8.213439925531478e-06,0.0,0.375,0.043478260869565216,0.9393939393939394,0.6363636363636364,0.6666666666666666,0.02117671604423117
1.0,0.0,1.0,0.8,0.25,0.4444444444444444,1.0,0.75,0.8,0.9,0.7916085136078158,0.0,0.5,0.0,1.0,1.0,0.02,0.75,8.213439925531478e-06,0.016666666666666666,0.25,0.08695652173913043,0.5050505050505051,0.5050505050505051,0.6666666666666666,0.020747849873658342
0.0,1.0,0.8214285714285714,0.5,0.375,1.0,1.0,0.75,0.8,0.5,0.4508025122121424,0.0,0.75,0.0,1.0,0.2,0.056666666666666664,0.75,1.5057973196807709e-05,0.0,0.5,0.043478260869565216,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.009794376057676704
1.0,0.0,0.7142857142857143,0.5,0.5,0.3333333333333333,1.0,0.75,0.2,0.2,0.49236741102581993,1.0,1.0,0.0,1.0,0.2,0.05,0.5,1.5057973196807709e-05,0.011666666666666667,0.875,0.043478260869565216,0.9797979797979798,0.9696969696969697,0.6666666666666666,0.060203537566358344
1.0,0.0,1.0,0.5,0.875,0.8888888888888888,1.0,1.0,0.6,0.9,0.3383635729239358,1.0,1.0,0.0,1.0,0.2,0.03666666666666667,1.0,1.916469315957345e-05,0.05,0.875,0.043478260869565216,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.03343997032709739
1.0,0.0,0.6428571428571429,0.375,0.5,0.4444444444444444,1.0,0.75,0.8,0.2,0.39218422889043963,1.0,1.0,0.0,1.0,0.8,0.043333333333333335,0.75,9.582346579786724e-06,0.005,0.875,0.043478260869565216,0.9595959595959596,0.9595959595959596,0.6666666666666666,0.018812156617289102
1.0,0.0,0.5714285714285714,0.75,0.25,0.7777777777777778,1.0,0.25,0.8,0.6,0.5321441032798325,0.0,1.0,0.1,1.0,0.2,0.02666666666666667,0.5,5.475626617020985e-06,0.041666666666666664,1.0,0.043478260869565216,0.5050505050505051,0.6767676767676768,0.6666666666666666,0.028351531168138717
1.0,1.0,0.9285714285714286,0.5,0.625,0.6666666666666666,1.0,0.75,0.8,0.4,0.5348046057222611,1.0,0.75,0.0,1.0,0.8,0.034666666666666665,1.0,3.422266635638116e-05,0.05,1.0,0.043478260869565216,0.9696969696969697,0.6363636363636364,0.6666666666666666,0.04469480956023831
1.0,0.0,1.0,0.75,0.625,0.4444444444444444,1.0,1.0,0.8,0.1,0.38245812979762733,1.0,1.0,0.0,1.0,0.2,0.023333333333333334,0.75,4.106719962765739e-06,0.016666666666666666,0.875,0.043478260869565216,0.6363636363636364,0.9393939393939394,1.0,0.9611934070519507
1.0,0.0,0.9642857142857143,0.75,0.375,0.7777777777777778,1.0,0.75,0.8,0.4,0.5288729937194696,1.0,0.5,0.1,0.0,0.8,0.04666666666666667,0.75,2.0533599813828697e-05,0.05,0.5,0.043478260869565216,0.98989898989899,0.98989898989899,0.6666666666666666,0.025813107077450912
1.0,0.0,0.9642857142857143,1.0,0.625,0.3333333333333333,1.0,0.75,0.4,0.5,0.4703855547801814,1.0,0.25,0.2,1.0,0.8,0.04666666666666667,1.0,3.285375970212591e-05,0.05,1.0,0.043478260869565216,0.6767676767676768,0.5050505050505051,0.6666666666666666,0.033660198901175324
1.0,0.0,1.0,0.5,0.625,0.0,1.0,0.75,0.2,0.2,0.32322923935799025,0.0,1.0,0.0,0.0,0.8,0.02,0.75,4.106719962765739e-06,0.0,0.5,0.043478260869565216,0.6666666666666666,1.0,0.6666666666666666,0.1282773489116072
0.0,1.0,0.8928571428571429,0.375,0.5,0.4444444444444444,0.0,0.75,0.2,0.8,0.385162247034194,1.0,1.0,0.0,1.0,0.2,0.05,1.0,1.095125323404197e-05,0.0,1.0,0.043478260869565216,0.9393939393939394,0.98989898989899,0.6666666666666666,0.022011266430210723
0.0,1.0,1.0,0.5,0.625,0.0,1.0,0.75,0.4,0.2,0.353410676901605,1.0,1.0,0.0,0.0,0.8,0.022,0.75,5.475626617020985e-06,0.03333333333333333,0.625,0.043478260869565216,0.9696969696969697,0.9696969696969697,0.6666666666666666,0.025210376243132344
1.0,0.0,0.35714285714285715,1.0,0.5,0.7777777777777778,1.0,0.75,0.2,0.2,0.49245464061409633,0.0,0.5,0.2,1.0,0.8,0.02666666666666667,1.0,8.213439925531478e-06,0.016666666666666666,0.5,0.08695652173913043,0.9696969696969697,1.0,0.6666666666666666,0.013364397153255903
1.0,0.0,1.0,0.5,0.375,0.7777777777777778,1.0,0.75,0.2,0.2,0.392271458478716,1.0,0.5,0.0,1.0,0.8,0.02666666666666667,0.5,-4.106719962765739e-06,0.05,0.375,0.043478260869565216,0.6666666666666666,0.9797979797979798,0.6666666666666666,0.08550664163015509
1.0,1.0,0.6428571428571429,0.25,0.625,0.8888888888888888,1.0,0.75,0.8,0.2,0.4470952547103978,1.0,1.0,0.0,1.0,0.6,0.03333333333333333,0.75,4.106719962765739e-06,0.008333333333333333,0.125,0.043478260869565216,0.9797979797979798,0.9797979797979798,0.3333333333333333,0.5005331849688203
1.0,1.0,0.42857142857142855,0.375,0.5,0.4444444444444444,1.0,0.75,0.8,0.5,0.48682833217027216,1.0,0.75,0.0,0.0,0.8,0.04833333333333333,1.0,1.3689066542552463e-05,0.058333333333333334,0.875,0.043478260869565216,0.9797979797979798,0.9797979797979798,0.6666666666666666,0.5568537450448571
0.0,1.0,0.4642857142857143,0.075,0.625,0.8888888888888888,1.0,1.0,0.4,0.4,0.32392707606420096,1.0,1.0,0.0,1.0,0.2,0.03333333333333333,0.75,1.2320159888297217e-05,0.0,0.5,0.043478260869565216,0.9797979797979798,0.6868686868686869,0.6666666666666666,0.03587407561953775
0.0,0.0,1.0,0.125,0.625,0.5555555555555556,1.0,0.75,0.4,0.1,0.591460223307746,1.0,0.75,0.2,1.0,0.8,0.0179,0.75,3.422266635638116e-05,0.0,0.125,0.043478260869565216,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.015334863342374295
1.0,0.0,0.5,0.5,0.625,0.8888888888888888,1.0,0.75,0.8,0.8,0.6220341939986043,0.0,0.5,0.0,0.0,0.8,0.025,0.75,2.7378133085104926e-06,0.016666666666666666,1.0,0.08695652173913043,0.6868686868686869,0.98989898989899,0.6666666666666666,0.9310684563136055
0.0,0.0,0.8928571428571429,1.0,0.5,0.5555555555555556,1.0,0.75,0.8,0.6,0.8143318213538032,0.0,1.0,0.0,1.0,0.8,0.03666666666666667,0.75,1.095125323404197e-05,0.06666666666666667,0.875,0.043478260869565216,0.9595959595959596,1.0,0.6666666666666666,0.037798177898323945
1.0,0.0,0.75,1.0,0.625,0.4444444444444444,0.0,0.75,0.4,0.4,0.5022679692951849,0.0,0.75,0.1,1.0,0.8,0.021666666666666667,0.75,2.190250646808394e-05,0.016666666666666666,0.625,0.08695652173913043,0.9696969696969697,0.9696969696969697,0.6666666666666666,0.010907109905649442
1.0,0.0,1.0,0.25,0.625,0.0,1.0,1.0,0.6,0.2,0.3776605024424285,1.0,1.0,0.0,1.0,0.2,0.04,1.0,1.095125323404197e-05,0.05,0.875,0.043478260869565216,0.9393939393939394,0.6363636363636364,0.6666666666666666,0.669332591510768
1.0,0.0,1.0,1.0,0.625,0.5555555555555556,1.0,0.75,0.8,0.8,0.5639829030006978,0.0,0.25,0.1,0.0,0.8,0.10666666666666667,0.75,1.3689066542552463e-06,0.0,0.625,0.08695652173913043,0.5050505050505051,0.9696969696969697,0.6666666666666666,0.011347567053805317
0.0,0.0,0.6071428571428571,0.5,0.5,0.6666666666666666,0.0,0.75,0.8,0.5,0.5154396371249127,0.0,1.0,0.0,1.0,0.2,0.07333333333333333,0.5,4.106719962765739e-06,0.08333333333333333,0.625,0.043478260869565216,1.0,1.0,0.6666666666666666,0.9552588265294294
1.0,1.0,0.32142857142857145,0.15,0.25,0.8888888888888888,1.0,1.0,0.8,0.4,0.3738224005582694,1.0,1.0,0.0,1.0,0.2,0.03333333333333333,0.75,8.213439925531478e-06,0.025,1.0,0.043478260869565216,0.9393939393939394,0.5050505050505051,0.6666666666666666,0.020145119039339774
1.0,0.0,0.75,0.5,0.375,0.7777777777777778,1.0,0.75,0.4,0.1,0.4305216329378926,1.0,0.75,0.1,0.0,0.8,0.04,0.75,1.095125323404197e-05,0.025,0.0,0.043478260869565216,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.03206064399471451
1.0,1.0,0.7142857142857143,0.25,0.625,0.4444444444444444,1.0,0.75,0.8,0.7,0.42807920446615494,1.0,0.75,0.1,1.0,0.8,0.03166666666666667,0.75,1.916469315957345e-05,0.0,0.375,0.043478260869565216,0.9797979797979798,0.6868686868686869,0.6666666666666666,0.12796439251686487
1.0,0.0,0.17857142857142858,0.15,0.5,0.0,1.0,1.0,0.6,0.2,0.3102320307048151,1.0,1.0,0.0,0.0,0.2,0.03166666666666667,1.0,5.475626617020985e-06,0.0,0.625,0.043478260869565216,0.6666666666666666,0.9595959595959596,0.6666666666666666,0.34003291837633587
1.0,0.0,1.0,1.0,0.375,0.5555555555555556,1.0,0.75,0.4,0.2,0.8276343335659456,0.0,0.25,0.0,1.0,0.4,0.3333333333333333,0.0,0.0,0.016666666666666666,0.25,0.043478260869565216,0.5050505050505051,0.5050505050505051,0.6666666666666666,0.033648607923592276
1.0,0.0,0.5,0.75,0.625,0.3333333333333333,1.0,0.75,0.8,0.5,0.677337752965806,1.0,0.75,0.1,1.0,1.0,0.09333333333333334,0.5,4.106719962765739e-06,0.13333333333333333,0.875,0.043478260869565216,0.9393939393939394,0.6666666666666666,0.6666666666666666,0.0116489324709646
1.0,0.0,0.5357142857142857,0.375,0.875,0.0,1.0,0.75,0.2,0.0,0.4462665736217725,0.0,0.75,0.1,1.0,0.8,0.02666666666666667,1.0,2.4640319776594433e-05,0.0,0.875,0.043478260869565216,0.9393939393939394,0.6767676767676768,0.6666666666666666,0.9438069406773766
0.0,1.0,0.9285714285714286,0.5,0.625,0.5555555555555556,1.0,0.75,0.8,0.9,0.6049808094905793,0.0,0.75,0.0,1.0,0.8,1.0,0.75,1.2320159888297217e-05,0.016666666666666666,0.0,0.043478260869565216,0.9797979797979798,0.6868686868686869,0.6666666666666666,0.014442358068479494
1.0,0.0,1.0,0.5,0.625,0.7777777777777778,1.0,0.75,0.8,0.5,0.5717463363572924,1.0,1.0,0.0,1.0,0.2,0.02,1.0,2.8747039739360173e-05,0.016666666666666666,0.875,0.043478260869565216,0.9797979797979798,0.98989898989899,0.6666666666666666,0.24868442404432387
1.0,0.0,1.0,0.5,0.5,0.3333333333333333,1.0,0.75,0.4,0.2,0.4359298674110258,0.0,0.75,0.2,1.0,0.8,0.025333333333333333,0.75,2.600922643084968e-05,0.008333333333333333,0.5,0.043478260869565216,0.9595959595959596,0.98989898989899,0.6666666666666666,0.027493798826993064
1.0,0.0,1.0,0.675,0.5,0.4444444444444444,1.0,0.75,0.8,0.6,0.4702983251919051,1.0,1.0,0.0,1.0,0.8,0.04,0.75,1.5057973196807709e-05,0.05,0.5,0.043478260869565216,0.9797979797979798,0.98989898989899,0.6666666666666666,0.08983007626863249
0.0,0.0,1.0,1.0,0.625,0.5555555555555556,1.0,0.75,0.8,0.6,0.5480635031402652,0.0,0.75,0.0,0.0,0.2,0.04,0.75,8.213439925531478e-06,0.03333333333333333,0.0,0.043478260869565216,0.5050505050505051,0.6363636363636364,0.6666666666666666,0.03605953126086654
1.0,0.0,1.0,0.5,0.375,0.0,1.0,0.25,0.6,0.8,0.5587491277041172,0.0,0.5,0.2,1.0,0.6,0.023333333333333334,0.75,1.6426879851062957e-05,0.0,0.625,0.043478260869565216,0.9595959595959596,0.6666666666666666,0.3333333333333333,0.05163780513248487
0.0,0.0,1.0,0.5,0.625,0.3333333333333333,1.0,0.75,0.4,0.1,0.43261514305652476,1.0,1.0,0.0,1.0,0.2,0.04,0.75,1.916469315957345e-05,0.016666666666666666,0.5,0.043478260869565216,0.98989898989899,0.98989898989899,0.6666666666666666,0.09546329137399448
1.0,0.0,1.0,0.5,0.625,0.4444444444444444,1.0,0.75,0.8,0.7,0.5134769713886951,0.0,0.75,0.1,1.0,0.8,0.04666666666666667,0.75,5.475626617020985e-06,0.06666666666666667,0.5,0.043478260869565216,0.9595959595959596,1.0,0.6666666666666666,0.03012495073834527
0.0,0.0,1.0,0.75,0.625,0.3333333333333333,1.0,0.75,0.6,0.2,0.33871249127704117,1.0,0.0,0.0,1.0,0.2,0.028333333333333332,0.75,5.064954620744412e-05,0.016666666666666666,0.5,0.043478260869565216,0.98989898989899,0.6363636363636364,0.6666666666666666,0.027702436423487957
0.0,0.0,1.0,0.625,0.5,0.7777777777777778,1.0,0.75,0.8,0.4,0.4653698534542917,1.0,0.75,0.1,1.0,0.8,0.056666666666666664,1.0,3.0115946393615418e-05,0.05,0.5,0.043478260869565216,0.9393939393939394,0.5050505050505051,0.6666666666666666,0.021014442358068475
0.0,0.0,0.75,0.5,0.5,0.4444444444444444,1.0,0.75,0.2,0.2,0.36815247732030704,1.0,1.0,0.0,0.0,0.8,0.028333333333333332,0.75,2.4640319776594433e-05,0.0,0.625,0.043478260869565216,0.98989898989899,1.0,0.6666666666666666,0.47026914249947843
1.0,0.0,0.5,0.3,0.625,0.8888888888888888,1.0,0.75,0.2,0.1,0.5030530355896721,1.0,0.25,0.2,1.0,0.4,0.016666666666666666,0.75,1.095125323404197e-05,0.008333333333333333,0.375,0.043478260869565216,0.6666666666666666,0.7373737373737373,0.6666666666666666,0.07108746551684168
1.0,0.0,0.8571428571428571,0.775,0.625,0.8888888888888888,0.0,0.75,0.4,0.4,0.5272156315422191,1.0,0.75,0.2,1.0,0.8,0.043333333333333335,0.75,1.6426879851062957e-05,0.03333333333333333,0.0,0.043478260869565216,0.9696969696969697,0.6767676767676768,0.6666666666666666,0.03864431926188655
1.0,0.0,0.5,0.275,0.625,1.0,1.0,0.75,0.8,0.2,0.3712055129099791,1.0,1.0,0.0,1.0,0.8,0.02666666666666667,0.75,6.844533271276231e-06,0.016666666666666666,0.875,0.043478260869565216,1.0,0.6363636363636364,0.6666666666666666,0.03921227716345596
1.0,0.0,1.0,0.15,0.5,0.1111111111111111,1.0,0.75,0.8,0.6,0.727887299371947,0.0,0.75,0.0,1.0,0.8,0.03666666666666667,1.0,9.582346579786724e-06,0.0,1.0,0.043478260869565216,0.9595959595959596,0.6868686868686869,0.6666666666666666,0.04960938405545123
1.0,0.0,1.0,1.0,0.625,0.3333333333333333,1.0,0.75,0.8,0.5,0.43226622470341936,0.0,1.0,0.0,0.0,0.8,0.02666666666666667,1.0,6.844533271276231e-06,0.008333333333333333,0.625,0.08695652173913043,0.98989898989899,0.9393939393939394,0.6666666666666666,0.010234833205832579
0.0,1.0,1.0,0.5,0.5,0.4444444444444444,1.0,0.5,0.6,0.1,0.3871249127704117,1.0,1.0,0.0,1.0,0.2,0.03,1.0,2.600922643084968e-05,0.016666666666666666,1.0,0.043478260869565216,0.9393939393939394,0.9797979797979798,0.6666666666666666,0.044474580986160375
0.0,0.0,0.35714285714285715,0.825,0.5,0.3333333333333333,1.0,0.75,0.4,0.2,0.39419050942079553,1.0,0.75,0.1,1.0,1.0,0.03333333333333333,0.75,1.3689066542552463e-06,0.06666666666666667,0.0,0.043478260869565216,0.9696969696969697,0.9393939393939394,0.6666666666666666,0.013480306929086397
0.0,0.0,1.0,0.35,0.625,0.0,1.0,0.75,0.4,0.2,0.4555565247732031,1.0,1.0,0.0,1.0,0.8,0.03266666666666666,0.75,4.106719962765739e-06,0.028333333333333332,0.5,0.043478260869565216,0.6363636363636364,0.5050505050505051,0.6666666666666666,0.06201173006931405
1.0,0.0,0.7857142857142857,0.5,0.5,0.7777777777777778,1.0,0.75,0.8,0.8,0.48067864619678996,1.0,0.75,0.0,1.0,0.8,0.03333333333333333,0.75,1.5057973196807709e-05,0.016666666666666666,0.875,0.043478260869565216,0.6363636363636364,0.9393939393939394,0.6666666666666666,0.024630827363979875
0.0,1.0,0.35714285714285715,0.5,0.5,0.0,1.0,0.75,0.2,0.2,0.5995289602233077,0.0,1.0,0.1,1.0,0.2,0.02,0.5,2.600922643084968e-05,0.0,0.875,0.043478260869565216,0.98989898989899,0.98989898989899,0.6666666666666666,0.028363122145721766
0.0,0.0,1.0,0.55,0.625,0.0,1.0,0.75,0.8,0.2,0.6840980460572226,1.0,1.0,0.1,1.0,0.8,0.03,0.75,4.106719962765739e-06,0.020833333333333332,0.125,0.043478260869565216,0.6363636363636364,0.5050505050505051,0.6666666666666666,0.03893409370146278
1.0,1.0,1.0,0.325,0.625,0.7777777777777778,1.0,1.0,0.6,0.0,0.3832868108862526,1.0,1.0,0.0,1.0,0.6,0.03,0.75,1.095125323404197e-05,0.08333333333333333,0.5,0.043478260869565216,0.9393939393939394,0.7373737373737373,0.3333333333333333,0.01899761225861789
1.0,0.0,0.35714285714285715,0.375,0.5,0.8888888888888888,1.0,0.75,0.8,0.8,0.5328419399860432,1.0,1.0,0.0,1.0,0.2,0.025,0.75,8.213439925531478e-06,0.025,0.625,0.043478260869565216,0.9696969696969697,0.9595959595959596,0.6666666666666666,0.05287803973387115
1.0,0.0,0.7857142857142857,0.125,0.625,0.7777777777777778,1.0,0.75,0.2,0.6,0.39414689462665736,1.0,1.0,0.0,1.0,0.2,0.043333333333333335,0.75,4.106719962765739e-05,0.05,0.625,0.043478260869565216,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.08506618448199921
0.0,1.0,0.7142857142857143,0.375,0.625,0.4444444444444444,1.0,0.75,0.4,0.2,0.5026605024424285,0.0,0.75,0.1,1.0,0.8,0.03266666666666666,0.75,1.77957865053182e-05,0.016666666666666666,0.0,0.043478260869565216,0.9797979797979798,1.0,0.6666666666666666,0.03567702900062591
0.0,1.0,0.8928571428571429,0.475,0.25,0.4444444444444444,1.0,0.75,0.4,0.8,0.5028785764131194,0.0,0.75,0.2,1.0,0.8,0.03,0.75,1.3689066542552463e-05,0.0,0.375,0.043478260869565216,0.9595959595959596,0.6666666666666666,0.6666666666666666,0.033984746273500704
1.0,0.0,0.25,0.15,0.5,0.0,1.0,0.25,0.4,0.8,0.4342288904396371,0.0,0.75,0.4,1.0,0.2,0.03333333333333333,0.75,1.77957865053182e-05,0.0,0.0,0.043478260869565216,0.9696969696969697,0.6868686868686869,0.6666666666666666,0.03166655075689083
0.0,0.0,0.5,0.4,0.625,0.7777777777777778,1.0,0.75,0.4,0.4,0.4292131891137474,1.0,1.0,0.0,1.0,0.2,0.05,0.25,1.3689066542552463e-05,0.03333333333333333,0.5,0.043478260869565216,0.9393939393939394,0.9393939393939394,0.6666666666666666,0.14419176113313398
0.0,1.0,0.5357142857142857,0.5,0.625,0.4444444444444444,1.0,0.75,0.8,0.6,0.7005408234473133,0.0,0.75,0.0,1.0,0.8,0.018333333333333333,0.75,2.7378133085104926e-06,0.006666666666666667,0.625,0.043478260869565216,0.6868686868686869,0.6666666666666666,0.6666666666666666,0.04537867723763822
1.0,1.0,0.35714285714285715,0.5,0.625,0.3333333333333333,0.0,0.75,0.8,0.2,0.4576500348918353,0.0,0.75,0.2,1.0,0.2,0.06,0.75,5.475626617020985e-06,0.05,0.0,0.043478260869565216,1.0,1.0,0.6666666666666666,0.5947794236965945
0.0,0.0,0.6785714285714286,0.35,0.25,0.5555555555555556,0.0,0.75,0.4,0.8,0.3446441032798325,0.0,1.0,0.0,1.0,0.8,0.05,1.0,2.190250646808394e-05,0.03333333333333333,0.625,0.043478260869565216,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.028467440943969212
0.0,0.0,1.0,1.0,0.625,0.7777777777777778,1.0,0.75,0.8,0.6,0.47509595254710396,0.0,0.75,0.1,1.0,0.6,0.03333333333333333,0.75,1.095125323404197e-05,0.05,0.375,0.043478260869565216,0.9797979797979798,1.0,0.3333333333333333,0.030704499617497737
0.0,0.0,0.35714285714285715,0.5,0.625,0.3333333333333333,1.0,0.25,0.2,0.2,0.5522505233775297,1.0,1.0,0.0,1.0,0.2,0.056666666666666664,0.75,8.213439925531478e-06,0.08333333333333333,0.625,0.043478260869565216,0.9696969696969697,0.98989898989899,0.6666666666666666,0.02601015369636275
0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.75,0.8,0.2,0.517533147243545,0.0,0.75,0.1,1.0,0.8,0.02,0.75,1.095125323404197e-05,0.05,1.0,0.043478260869565216,0.9696969696969697,0.9393939393939394,0.6666666666666666,0.07182928808215684
1.0,0.0,0.9285714285714286,0.25,0.5,0.8888888888888888,0.0,0.75,0.8,0.7,0.38978541521284016,0.0,0.75,0.1,1.0,0.8,0.05333333333333334,0.75,1.916469315957345e-05,0.016666666666666666,0.625,0.043478260869565216,0.98989898989899,0.9797979797979798,0.6666666666666666,0.045042538887729786
0.0,0.0,0.9642857142857143,1.0,0.25,0.5555555555555556,1.0,0.75,0.8,0.8,0.5598831123517097,0.0,0.5,0.1,1.0,0.8,0.03333333333333333,0.5,5.475626617020985e-06,0.006666666666666667,0.625,0.043478260869565216,0.9696969696969697,0.9696969696969697,0.6666666666666666,0.02439900781231889
1.0,1.0,0.42857142857142855,0.375,0.625,0.8888888888888888,1.0,0.0,0.8,0.7,0.47662247034194,0.0,0.75,0.0,1.0,0.6,0.005733333333333333,1.0,1.77957865053182e-05,0.0,0.0,0.043478260869565216,0.9696969696969697,0.98989898989899,0.3333333333333333,0.05377054500776595
0.0,0.0,0.8928571428571429,0.5,0.625,1.0,1.0,0.75,0.2,0.2,0.5380757152826239,1.0,1.0,0.0,1.0,0.2,0.05,0.75,3.148485304787067e-05,0.016666666666666666,0.125,0.043478260869565216,0.6767676767676768,0.9696969696969697,0.6666666666666666,0.02898903493520643
